query,Post ID,Post Content,nickname,link
污染; 2018-02-20; 1; 25,460,		都是绿色食品。我什么都不在乎；局长说、“我泡的都是乡野村姑、多的只是一颗爱你的心、无污染。什么招都精通、缺的只是你对我的关心。无公害、在乎的只是你是否也同样的在乎我…… ​		,笨笨的小王子,//weibo.com/1827291074/G3VtM333U?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,461,		摩羯都是乖孩子，把自己隔离在没有污染的世界里。摩羯纯净得你想象不到，过着简单的生活。喜欢一个人是真的喜欢，可以喜欢很久很久，发现对方变得自己不认识了，摩羯会毫不犹豫的头也不回把自己从那段回忆中抽离出来。他们不是胆小鬼只是太会保护自己，太清醒了。 ​		,思怀敬佩真,//weibo.com/6443304554/G3VsSegSf?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,462,#腾讯新闻#摩羯都是乖孩子，把自己隔离在没有污染的世界里。摩羯纯净得你想象不到，过着简单的生活。喜欢一个人是真的喜欢，可以喜欢很久很久，发现对方变得自己不认识了，摩羯会毫不犹豫的头也不回把自己从那段回忆中抽离出来。他们不是胆小鬼只是太会保护自己，太清醒了。 ​		,胖猪咯咯,//weibo.com/5055938563/G3VsGnQMI?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,463,		【法令纹】法令纹是位在鼻翼边延伸而下的两道纹路，是典型的皮肤组织老化、造成肌肤表面凹陷的现象。 肌肤老化松弛和表情过于丰富是法令纹形成的两大原因。空气的污染、电脑手机的辐射和无规律的日常作息也会加快法令纹的产生，因此要良好解决如何除法令纹问题就要避免这些情况的发生。 ​		,Crystal_Aug是我,//weibo.com/6153877975/G3VsFavbK?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,464,		是一种随时处在高度警戒中的皮肤：敏感性肌肤可以说是一种不安定的肌肤！化学制剂！污染的空气等等，导致皮肤出现红肿；【干燥季节过敏性皮肤的护理方法】过敏性皮肤主要是当皮肤受到各种刺激如化妆品！所以、脱皮及过敏性皮炎等异常现象：护理过敏性肌肤更要注意哦。 ​		,萌妹dzozo,//weibo.com/3995398272/G3Vspw6Pe?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,465,		婴儿能吃蜂蜜吗 蜂蜜营OMN368养丰富，许多新妈妈也会在婴幼儿的辅食中加些蜂蜜来调节口味。不过1岁以内婴幼儿不适合食用蜂蜜。蜂蜜在酿造、运输过程中，容易受到肉毒杆菌的污染，婴儿胃肠功能较弱，肝脏的解毒功能又差，肉毒杆菌容易在肠道中繁殖并产生毒素，从而引起中毒。 ​		,嘻嘻q妈,//weibo.com/6434408547/G3Vsi9QxE?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,466,		【注意：七个坏习惯加快衰老】1、轻易发怒会令人产生皱纹。2、疲于奔命令面容憔悴。3、暴肥暴瘦令皮肤失去弹性、松弛，甚至产生皱纹。4、吸烟令皮肤变黄变灰。5、大量饮酒或经常饮酒，会令皮肤发红肿胀。6、摄入污染食品令人早衰。7、防晒不足伤害皮肤。 ​		,权芷念,//weibo.com/5648963809/G3Vsa9COk?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,467,		【孕妇不要吃半生的肉蛋鱼】1.生鸡蛋、溏心蛋，可能含有沙门氏菌，引起严重食物中毒；2.生肉，不管是牛肉羊肉还是家禽，都不能吃。大概有一半的弓形虫感染，都是由于感染者吃了生的或未熟透的肉。3.生海鲜，可能含有绦虫。4.牡蛎，容易被细菌和病毒污染。 ​		,日光倾城RAY立,//weibo.com/5245271688/G3VrWxITb?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,468,		因为道德沦丧和迎合，让那些痞子招摇撞骗欺行霸市的表演，戏弄观众，老北京的优秀道德风范，被痞子丑化，甚至直接宣扬所谓老炮儿，匪夷所思的把鄙俗的东西放大，从逮谁骂谁的痞子，标榜“我是流氓我怕谁”开始，社会环境就污染了，正面教养多年的努力，被痞子们一点一点毁了。 http://t.cn/R2Wx665 ​		,用户3804918467出土文物,//weibo.com/3804918467/G3VrImBpX?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,469,		【勤开窗通风】室内污染同样不可小觑，要注意通风，尤其是卫生间。卫生间高温、高湿的环境更易促使洗衣粉、消毒液等蒸发，迷漫在空气中。长期吸入会刺激呼吸道，损伤呼吸道黏膜，甚至诱发细胞变异而导致癌症等。各种清洁剂、洗涤剂在使用完后，一定要拧紧瓶口，并勤开窗、开排风扇，增加空气流通。 ​		,掠法御繁,//weibo.com/6408370844/G3VrB20fp?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,470,		【生肉用热水洗，吃起来更放心】热水有助于洗去肉上沾染的灰尘及其他污染物，如农药残留等。60℃以上的热水还可以洗掉一些肉表面的油脂。此外，肉块内部的微小血管会在热水环境下膨胀，其中的一些脏东西也更易于洗掉。实验还发现，用热水洗后，将肉立即下锅烹饪，更易于入味。 ​		,胁热踏拒,//weibo.com/6407687326/G3VrB33sy?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,471,#捕快有话说#无论出发点是治理大气污染还是移风易俗，国家层面也好，县域基层也罢，既然是依法治国，治理最重要是法治原则。假如为了政策效果而盲目搞“治乱用重典”那一套，只会让权力更任性、与民意越走越远，再好的初衷也难成善治。#知政观察团# http://t.cn/RRDiaaW ​		,天中捕快,//weibo.com/1685702730/G3VrmcGKU?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,472,		然后再用凉水。都应该进行彻底的清洗洁面：敷脸收缩毛孔；清洗的步骤……污染越来越严重！可以用热毛巾清洗一遍！ ​		,非潮创始,//weibo.com/2786465693/G3Vrdjzgo?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,473,		【鼻头＂白芝麻＂】T区有像＂白芝麻＂一样的白头……白头是黑头还没接触空气被污染氧化的前身；可在洗澡或蒸脸后…… ​		,峩一直狠想沵,//weibo.com/3001306721/G3Vrb1v5I?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,474,		【车内气味有学问】不仅是坐在车上会晕，很多人严重到只要闻到汽油味就会头晕恶心，再加上汽车内饰隐隐散发的甲醛味，浑浊的车内空气让身处其中的晕车者无处可逃。要解决这个问题，推荐各位车主使用是比较传统安全的活性炭包，活性炭会吸附空气中的有机化合物，不会产生二次污染。 ​		,negotiate_46511,//weibo.com/6473115948/G3VqqkCF2?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,475,		每天早上都有伸手不见五指的大雾，我去～世界上最遥远的距离就是你现在我面前我却看不见你～到底是哪里在污染呀，拉出去枪毙了好不好！ ​		,杨故事很长不思量,//weibo.com/2832516111/G3Vqbhnra?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,476,		如果加入食盐量小于15%；人若进食了含有亚硝酸盐的腌制品后，蔬菜中的硝酸盐可被微生物还原成亚硝酸盐！常被微生物污染……其症状为皮肤粘膜呈青紫色[g裸奔3] http://t.cn/R60AMis ​		,达古冰川细胞生态水,//weibo.com/3095021685/G3Vq2BBAW?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,477,		藕塘村支书涂保文位于涂家村东，占地多亩，名为养猪场，但一直没养猪，还曾几年租给外来渔民做宿舍，收取高额租金，后又套取国家专项巨额补偿款污染费…获利后，曾经肥沃的土地已成一片废墟…恳请政府执法机关彻查！#江西关注# @江西发布 @南昌发布 @南昌进贤发布,追忆晴空108,//weibo.com/5508252157/G090a2kRA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,478,	  土地是农民的命根子，集体的土地，父母官本应该用来造福村民，但藕塘村支书涂保文并不这么做:曾经集体肥沃的土地并没有为当地发展带来任何经济效益，更谈不上造福村民，而是直接变成了村支书私人的摇钱树…#问政江西#@民生江西 @廉洁江西 @廉洁南昌 @南昌晚报 http://t.cn/RQkypPA ​	,NA,//weibo.com/5508252157/G3VpZ9gdD?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,479,		为何中国人对这种危险又造成环境污染噪音污染的东西那么有执念？！		,00阿00,//weibo.com/1621894121/G3SPKmphI?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,480,#健康2018# 儿童鞭炮伤常见于手和眼睛，请关爱儿童，让他们远离鞭炮。http://t.cn/RRer2Fl ​	,NA,//weibo.com/1660552471/G3VpPkWBx?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,481,"		今日天气:，南宁:小雨,，9°C~13°C,，东北风，≤3级，空气指数:2.0,有利于空气污染物稀释、扩散和清除，可在室外正常活动。，穿衣指数:5.0,夹衣、风衣，紫外线指数:1.0,紫外线弱爆了，洗车指数:1.0,不宜，vivo天气 ​		",18岁的小小鱼622_392,//weibo.com/6408821737/G3VpE8V7w?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,482,		【车内气味有学问】不仅是坐在车上会晕，很多人严重到只要闻到汽油味就会头晕恶心，再加上汽车内饰隐隐散发的甲醛味，浑浊的车内空气让身处其中的晕车者无处可逃。要解决这个问题，推荐各位车主使用是比较传统安全的活性炭包，活性炭会吸附空气中的有机化合物，不会产生二次污染。 ​		,悲凉孤单前后长,//weibo.com/6157395833/G3VpsjuNZ?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,483,		长期下去肤色看起来越来越不均匀、反而让脸上再加多一层来自手掌的脏污；不但不能让化妆水起到原本的爽肤，造成毛孔堵塞……去角质的作用……角质堆积；【护肤小贴士】很多人喜欢把爽肤水倒在手心再往脸上抹：抹在脸上还会造成二次污染！其实这样的涂抹方式并不合理！如果手不够清洁的话！ ​			...展开全文c,Angle蔚蓝,//weibo.com/3968283996/G3VplxZjd?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,484,#中国赞##梦想独立团，骑行渭河全程##九载寻梦，重访渭河##绿色联盟#2012.4.24，清早从宝鸡出发，一路狂奔，中午到达蔡家坡，渭滨路上，股股恶臭，排污口明暗相间，渭河污染的迹象从这里始。下午五点到达杨凌，明天赶往西安。 ​		,王-宏-,//weibo.com/1541613874/G3VpjtSYB?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,485,		【当父母对孩子的“喜怒无常”头痛不已时，也要低头看看自己了】是不是因为自己在工作、家庭等等遇到困难，带来的坏情绪间接地影响到宝宝，造成了孩子心灵上的“污染”，让他们也逐渐喜怒不定。如果是这样，爸爸妈妈们需要学着在宝宝面前控制自己的坏脾气，尽量冷静后再面对孩子。 ​		,小李建网站,//weibo.com/1578989074/G3Vp75hR6?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,486,		和谐社会新标准：1、上学不收费；2、就业求人；3、医生不卖药；4、食品没有毒；5、新闻不胡说；6、专家不白痴；7、当官不受贿；8、城管不打人；9、房子不强拆；10、脱裤不走红；11、吹牛不出名；12、百姓不畏权；13、环境不污染；14、领导不特权；15、法律不走样。 ​		,爱德华到心疼,//weibo.com/5758203009/G3Vp72C9I?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,487,		【法令纹】法令纹是位在鼻翼边延伸而下的两道纹路，是典型的皮肤组织老化、造成肌肤表面凹陷的现象。 肌肤老化松弛和表情过于丰富是法令纹形成的两大原因。空气的污染、电脑手机的辐射和无规律的日常作息也会加快法令纹的产生，因此要良好解决如何除法令纹问题就要避免这些情况的发生。 ​		,yingsonglily_b1d5f3,//weibo.com/1661936887/G3VoQd06P?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,488,		38xyz玉皇大帝降临人间视察，发现森林被砍伐，河流被污染，动物被灭绝……对此他极为愤怒，决定将时间重返到远古时代。于是，世间又恢复到从前，无际的森林，清澈的河流，成群的动物……就在玉帝转身离开时，所有的动物们跪下指着一旁的女娲娘娘说：“求求您阻止一下娘娘捏泥人吧！” ​		,鍔縧2004,//weibo.com/1939449133/G3VnXcKmR?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,489,		态度之粗俗，更甚于污染美服之泥土。 ​		,花对我笑哈7C,//weibo.com/2651036522/G3VnxdUT1?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,490,		我在看【热点新闻：中国下半年起将实施更严格的船舶污染物排放标准】，分享给你，快来看！ http://t.cn/RRDiGJ2 ​		,似水流年斯思如愿,//weibo.com/6274893976/G3Vnbkh8H?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,491,		环境口味服务都不错，值得推荐！油烟污染，食物不新鲜，差，不好吃。 ​		,南北西东961591,//weibo.com/6305655713/G3VmTjTfc?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,492,"		,这款便携式汽车可以完全是由计算机驱动，还带有安全汽囊。漂亮的曲线外观，小巧精致，再也不怕城市的拥挤，您可以驾驶它快速的在城市的各个地方，无污染，也能节约能源。 ​		",高倣包包,//weibo.com/5549852849/G3VmyCqEX?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,493,		这样、抽身而退；在现实面前。如果你遗忘回忆！那么就让我一个人来埋葬过去！转身成全你。别人不许污染！心是一块圣地！ ​		,地痞流氓丶_660,//weibo.com/2893531107/G3VmjgDgV?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,494,#搞笑幽默##搞笑图片#vvv2701【世界卫生组织9条防癌提示】①不吃熏腌制食物。②不吃过热过硬、过焦过咸的食物，不喝过烫的水。③不吃发霉粮食及制品。④不用洗衣粉擦洗餐具、茶具或食物。⑤吃饭不要过饱，控制肉类的摄入量。⑥不吃被农药污染的蔬果。⑦不酗酒。⑧不吸烟。⑨每天开窗1至2小时。 ​		,韩方科颜11_963,//weibo.com/3557354411/G3VlTyCSn?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,495,		【千万注意：七个坏习惯加快衰老】1、轻易发怒会令人产生皱纹。2、疲于奔命令面容憔悴。3、暴肥暴瘦令皮肤失去弹性松弛，甚至产生皱纹。4、吸烟令皮肤变黄变灰。5、大量饮酒或经常饮酒，会令皮肤发红肿胀。6、摄入污染食品令人早衰。7、防晒不足伤害皮肤。 ​		,t闫子轩shero221甜蜜me,//weibo.com/6117568625/G3Vl5CMkw?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,496,		我们污染了环境：与地斗！总有一个新的期待促使改掉坏的习惯；我们破坏了环境；人生不宜抗争。总有一种期待带来失望。顺应才会双赢……我们毁坏了心境…… http://t.cn/RUMbNG4 ​		,芒然郭丨郭,//weibo.com/2512443305/G3VkU7pvE?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,497,		婴儿能吃蜂蜜吗 蜂蜜营养丰富，许多新妈妈也会在婴幼儿的辅食中加些蜂蜜来调节口味。不过1岁以内婴幼儿不适合食用蜂蜜。蜂蜜在XEE765酿造、运输过程中，容易受到肉毒杆菌的污染，婴儿胃肠功能较弱，肝脏的解毒功能又差，肉毒杆菌容易在肠道中繁殖并产生毒素，从而引起中毒。 ​		,礼服先森芸,//weibo.com/6438900749/G3VkniViQ?refer_flag=1001030103_
